shared_name	shared_interaction	name	interaction	pdb	NA	number_of_underlying_edges	edge_betweenness
Nuclear mRNA export protein SAC3 (interacts with) 26S proteasome complex subunit SEM1	interacts with	Nuclear mRNA export protein SAC3 (interacts with) 26S proteasome complex subunit SEM1	interacts with	3t5v	1	112560.0
60S ribosomal protein L31-A (interacts with) N-terminal acetyltransferase A complex subunit NAT1	interacts with	60S ribosomal protein L31-A (interacts with) N-terminal acetyltransferase A complex subunit NAT1	interacts with	6hd7	1	3318.0
General transcription and DNA repair factor IIH subunit TFB2 (interacts with) General transcription and DNA repair factor IIH subunit TFB4	interacts with	General transcription and DNA repair factor IIH subunit TFB2 (interacts with) General transcription and DNA repair factor IIH subunit TFB4	interacts with	6gym	3	3318.0
Chromatin modification-related protein EAF1 (interacts with) Actin-related protein 4	interacts with	Chromatin modification-related protein EAF1 (interacts with) Actin-related protein 4	interacts with	5y81	2	3303.0
60S ribosomal protein L12-A (interacts with) Nucleolar GTP-binding protein 1	interacts with	60S ribosomal protein L12-A (interacts with) Nucleolar GTP-binding protein 1	interacts with	5jcs	3	3296.14632067
60S ribosomal protein L4-A (interacts with) 60S ribosomal protein L8-A	interacts with	60S ribosomal protein L4-A (interacts with) 60S ribosomal protein L8-A	interacts with	5ndv	1	3287.50548401
26S proteasome regulatory subunit 7 homolog (interacts with) Proteasome subunit alpha type-5	interacts with	26S proteasome regulatory subunit 7 homolog (interacts with) Proteasome subunit alpha type-5	interacts with	6fvy	22	3275.81625534
Proteasome subunit alpha type-1 (interacts with) Proteasome subunit beta type-2	interacts with	Proteasome subunit alpha type-1 (interacts with) Proteasome subunit beta type-2	interacts with	6hwf	282	3221.10000746
DNA-directed RNA polymerase II subunit RPB1 (interacts with) DNA-directed RNA polymerases I, II, and III subunit RPABC3	interacts with	DNA-directed RNA polymerase II subunit RPB1 (interacts with) DNA-directed RNA polymerases I, II, and III subunit RPABC3	interacts with	6i84	132	3215.91305913
U4/U6 small nuclear ribonucleoprotein PRP3 (interacts with) U6 snRNA-associated Sm-like protein LSm2	interacts with	U4/U6 small nuclear ribonucleoprotein PRP3 (interacts with) U6 snRNA-associated Sm-like protein LSm2	interacts with	5zwm	3	3203.90131342
Small nuclear ribonucleoprotein Sm D1 (interacts with) U2 small nuclear ribonucleoprotein A'	interacts with	Small nuclear ribonucleoprotein Sm D1 (interacts with) U2 small nuclear ribonucleoprotein A'	interacts with	6g90	1	3148.98779374
40S ribosomal protein S15 (interacts with) 40S ribosomal protein S18-A	interacts with	40S ribosomal protein S15 (interacts with) 40S ribosomal protein S18-A	interacts with	6i7o	58	3130.63329085
40S ribosomal protein S9-A (interacts with) 40S ribosomal protein S2	interacts with	40S ribosomal protein S9-A (interacts with) 40S ribosomal protein S2	interacts with	6i7o	65	3112.22341479
60S ribosomal protein L20-A (interacts with) 60S ribosomal protein L4-A	interacts with	60S ribosomal protein L20-A (interacts with) 60S ribosomal protein L4-A	interacts with	6i7o	68	3107.83759805
Transcription initiation factor IIE subunit alpha (interacts with) DNA-directed RNA polymerase II subunit RPB1	interacts with	Transcription initiation factor IIE subunit alpha (interacts with) DNA-directed RNA polymerase II subunit RPB1	interacts with	6gym	6	3060.80724278
DNA-directed RNA polymerase II subunit RPB2 (interacts with) Transcription initiation factor IIE subunit alpha	interacts with	DNA-directed RNA polymerase II subunit RPB2 (interacts with) Transcription initiation factor IIE subunit alpha	interacts with	6gyl	6	3018.3561181
Pre-mRNA-splicing helicase BRR2 (interacts with) 23 kDa U4/U6.U5 small nuclear ribonucleoprotein component	interacts with	Pre-mRNA-splicing helicase BRR2 (interacts with) 23 kDa U4/U6.U5 small nuclear ribonucleoprotein component	interacts with	5zwo	2	3003.80812259
Ubiquitin-60S ribosomal protein L40 (interacts with) 60S acidic ribosomal protein P0	interacts with	Ubiquitin-60S ribosomal protein L40 (interacts with) 60S acidic ribosomal protein P0	interacts with	5juu	8	2967.50289482
Ribosomal RNA-processing protein 15 (interacts with) 60S ribosomal protein L17-A	interacts with	Ribosomal RNA-processing protein 15 (interacts with) 60S ribosomal protein L17-A	interacts with	6c0f	1	2913.9317748
DNA-directed RNA polymerase II subunit RPB1 (interacts with) DNA-directed RNA polymerases I, II, and III subunit RPABC1	interacts with	DNA-directed RNA polymerase II subunit RPB1 (interacts with) DNA-directed RNA polymerases I, II, and III subunit RPABC1	interacts with	6i84	132	2894.06538124
DNA-directed RNA polymerase II subunit RPB2 (interacts with) DNA-directed RNA polymerases I, II, and III subunit RPABC3	interacts with	DNA-directed RNA polymerase II subunit RPB2 (interacts with) DNA-directed RNA polymerases I, II, and III subunit RPABC3	interacts with	5sva	51	2861.29992985
60S ribosomal protein L20-B (interacts with) 60S ribosomal protein L4-A	interacts with	60S ribosomal protein L20-B (interacts with) 60S ribosomal protein L4-A	interacts with	4v8z	2	2820.47926276
Pre-mRNA-splicing helicase BRR2 (interacts with) Cold sensitive U2 snRNA suppressor 1	interacts with	Pre-mRNA-splicing helicase BRR2 (interacts with) Cold sensitive U2 snRNA suppressor 1	interacts with	5nrl	1	2814.72131065
Eukaryotic translation initiation factor 5B (interacts with) 60S ribosomal protein L9-A	interacts with	Eukaryotic translation initiation factor 5B (interacts with) 60S ribosomal protein L9-A	interacts with	4v8y	1	2777.75445636
Eukaryotic translation initiation factor 2 subunit gamma (interacts with) Eukaryotic translation initiation factor 3 subunit G	interacts with	Eukaryotic translation initiation factor 2 subunit gamma (interacts with) Eukaryotic translation initiation factor 3 subunit G	interacts with	3jap	1	2755.0
Eukaryotic translation initiation factor 2 subunit gamma (interacts with) Eukaryotic translation initiation factor 3 subunit I	interacts with	Eukaryotic translation initiation factor 2 subunit gamma (interacts with) Eukaryotic translation initiation factor 3 subunit I	interacts with	3jap	1	2755.0
U4/U6 small nuclear ribonucleoprotein PRP3 (interacts with) U2 snRNP component HSH155	interacts with	U4/U6 small nuclear ribonucleoprotein PRP3 (interacts with) U2 snRNP component HSH155	interacts with	5nrl	1	2744.08502102
Pre-mRNA-splicing helicase BRR2 (interacts with) U2 snRNP component HSH155	interacts with	Pre-mRNA-splicing helicase BRR2 (interacts with) U2 snRNP component HSH155	interacts with	5gm6	1	2740.33280659
Proteasome subunit alpha type-1 (interacts with) Proteasome subunit beta type-1	interacts with	Proteasome subunit alpha type-1 (interacts with) Proteasome subunit beta type-1	interacts with	6hwf	576	2694.89748438
Elongation factor 2 (interacts with) 60S ribosomal protein L12-A	interacts with	Elongation factor 2 (interacts with) 60S ribosomal protein L12-A	interacts with	4v4b	1	2655.09687778
Proteasome subunit beta type-5 (interacts with) Proteasome subunit alpha type-5	interacts with	Proteasome subunit beta type-5 (interacts with) Proteasome subunit alpha type-5	interacts with	6ef3	270	2627.61154829
DNA-directed RNA polymerase II subunit RPB2 (interacts with) DNA-directed RNA polymerases I, II, and III subunit RPABC1	interacts with	DNA-directed RNA polymerase II subunit RPB2 (interacts with) DNA-directed RNA polymerases I, II, and III subunit RPABC1	interacts with	6i84	72	2626.89744268
Proteasome subunit alpha type-5 (interacts with) Proteasome subunit beta type-6	interacts with	Proteasome subunit alpha type-5 (interacts with) Proteasome subunit beta type-6	interacts with	6hwf	288	2553.05355956
Nucleolar GTP-binding protein 1 (interacts with) 60S ribosomal protein L31-A	interacts with	Nucleolar GTP-binding protein 1 (interacts with) 60S ribosomal protein L31-A	interacts with	6ft6	2	2538.45014971
Proteasome subunit alpha type-6 (interacts with) Proteasome subunit beta type-6	interacts with	Proteasome subunit alpha type-6 (interacts with) Proteasome subunit beta type-6	interacts with	6hwf	290	2523.09138007
60S ribosomal protein L19-A (interacts with) 40S ribosomal protein S11-A	interacts with	60S ribosomal protein L19-A (interacts with) 40S ribosomal protein S11-A	interacts with	6i7o	35	2519.60807671
26S proteasome regulatory subunit RPN5 (interacts with) Ubiquitin carboxyl-terminal hydrolase RPN11	interacts with	26S proteasome regulatory subunit RPN5 (interacts with) Ubiquitin carboxyl-terminal hydrolase RPN11	interacts with	5wvk	20	2506.55896481
Sec sixty-one protein homolog (interacts with) 60S ribosomal protein L25	interacts with	Sec sixty-one protein homolog (interacts with) 60S ribosomal protein L25	interacts with	2wwa	2	2495.64737122
Pre-mRNA-splicing helicase BRR2 (interacts with) Pre-mRNA-splicing factor RSE1	interacts with	Pre-mRNA-splicing helicase BRR2 (interacts with) Pre-mRNA-splicing factor RSE1	interacts with	5zwo	4	2480.6011189
60S ribosomal protein L30 (interacts with) 40S ribosomal protein S11-A	interacts with	60S ribosomal protein L30 (interacts with) 40S ribosomal protein S11-A	interacts with	5juu	1	2467.51043595
Elongation factor 1 alpha-like protein (interacts with) 60S ribosomal protein L23-A	interacts with	Elongation factor 1 alpha-like protein (interacts with) 60S ribosomal protein L23-A	interacts with	5m1j	1	2436.35659439
40S ribosomal protein S23-A (interacts with) 40S ribosomal protein S11-A	interacts with	40S ribosomal protein S23-A (interacts with) 40S ribosomal protein S11-A	interacts with	6hhq	61	2430.80778379
40S ribosomal protein S7-A (interacts with) 60S ribosomal protein L19-A	interacts with	40S ribosomal protein S7-A (interacts with) 60S ribosomal protein L19-A	interacts with	6hhq	56	2396.690726
60S ribosomal protein L14-A (interacts with) 60S ribosomal protein L9-A	interacts with	60S ribosomal protein L14-A (interacts with) 60S ribosomal protein L9-A	interacts with	6em1	69	2392.96678095
Nucleolar GTP-binding protein 1 (interacts with) 60S ribosomal protein L25	interacts with	Nucleolar GTP-binding protein 1 (interacts with) 60S ribosomal protein L25	interacts with	6ft6	2	2332.40301467
60S ribosomal protein L23-A (interacts with) O26359:#Probable translation initiation factor IF-2#P39730:#Eukaryotic translation initiation factor 5B	interacts with	60S ribosomal protein L23-A (interacts with) O26359:#Probable translation initiation factor IF-2#P39730:#Eukaryotic translation initiation factor 5B	interacts with	4v8z	1	2310.47774055
60S ribosomal protein L16-A (interacts with) 60S ribosomal protein L9-A	interacts with	60S ribosomal protein L16-A (interacts with) 60S ribosomal protein L9-A	interacts with	5tgm	95	2261.92326645
60S ribosomal protein L28 (interacts with) 60S ribosomal protein L42-A	interacts with	60S ribosomal protein L28 (interacts with) 60S ribosomal protein L42-A	interacts with	6i7o	91	2238.69819644
Probable proteasome subunit alpha type-7 (interacts with) Proteasome subunit beta type-1	interacts with	Probable proteasome subunit alpha type-7 (interacts with) Proteasome subunit beta type-1	interacts with	6hwf	577	2234.4726394
Transcription elongation factor SPT6 (interacts with) DNA-directed RNA polymerase II subunit RPB1	interacts with	Transcription elongation factor SPT6 (interacts with) DNA-directed RNA polymerase II subunit RPB1	interacts with	5vko	2	2216.0
Eukaryotic translation initiation factor 3 subunit A (interacts with) Eukaryotic translation initiation factor 3 subunit B	interacts with	Eukaryotic translation initiation factor 3 subunit A (interacts with) Eukaryotic translation initiation factor 3 subunit B	interacts with	6fyy	2	2216.0
Translation initiation factor RLI1 (interacts with) Eukaryotic peptide chain release factor subunit 1	interacts with	Translation initiation factor RLI1 (interacts with) Eukaryotic peptide chain release factor subunit 1	interacts with	4crm	1	2216.0
Protein NRD1 (interacts with) Poly(A) RNA polymerase protein 2	interacts with	Protein NRD1 (interacts with) Poly(A) RNA polymerase protein 2	interacts with	2mow	1	2216.0
Transcription-associated protein 1 (interacts with) Chromatin modification-related protein EAF1	interacts with	Transcription-associated protein 1 (interacts with) Chromatin modification-related protein EAF1	interacts with	5y81	1	2216.0
Ribosome biogenesis protein SSF1 (interacts with) Ribosomal RNA-processing protein 15	interacts with	Ribosome biogenesis protein SSF1 (interacts with) Ribosomal RNA-processing protein 15	interacts with	6c0f	1	2216.0
13 kDa ribonucleoprotein-associated protein (interacts with) Ribosome assembly 1 protein	interacts with	13 kDa ribonucleoprotein-associated protein (interacts with) Ribosome assembly 1 protein	interacts with	4nut	1	2216.0
26S proteasome regulatory subunit 4 homolog (interacts with) 26S proteasome regulatory subunit RPN7	interacts with	26S proteasome regulatory subunit 4 homolog (interacts with) 26S proteasome regulatory subunit RPN7	interacts with	5wvi	4	2177.40863087
General transcription and DNA repair factor IIH subunit TFB1 (interacts with) Transcription initiation factor IIE subunit beta	interacts with	General transcription and DNA repair factor IIH subunit TFB1 (interacts with) Transcription initiation factor IIE subunit beta	interacts with	6gym	3	2164.48273389
RNA polymerase I-specific transcription initiation factor RRN6 (interacts with) RNA polymerase I-specific transcription initiation factor RRN7	interacts with	RNA polymerase I-specific transcription initiation factor RRN6 (interacts with) RNA polymerase I-specific transcription initiation factor RRN7	interacts with	5w66	8	2142.0513369
Transcription initiation factor IIF subunit alpha (interacts with) Transcription initiation factor TFIID subunit 14	interacts with	Transcription initiation factor IIF subunit alpha (interacts with) Transcription initiation factor TFIID subunit 14	interacts with	5sva	1	2137.34395604
26S proteasome regulatory subunit 4 homolog (interacts with) Proteasome subunit alpha type-4	interacts with	26S proteasome regulatory subunit 4 homolog (interacts with) Proteasome subunit alpha type-4	interacts with	6fvy	22	2103.54490772
40S ribosomal protein S12 (interacts with) Ubiquitin-40S ribosomal protein S31	interacts with	40S ribosomal protein S12 (interacts with) Ubiquitin-40S ribosomal protein S31	interacts with	6i7o	61	2094.1372805
26S proteasome regulatory subunit 6A (interacts with) Proteasome subunit alpha type-6	interacts with	26S proteasome regulatory subunit 6A (interacts with) Proteasome subunit alpha type-6	interacts with	5wvk	22	2077.04169443
60S ribosomal protein L2-A (interacts with) 60S ribosomal protein L15-A	interacts with	60S ribosomal protein L2-A (interacts with) 60S ribosomal protein L15-A	interacts with	6i7o	87	2071.79108625
26S proteasome regulatory subunit 4 homolog (interacts with) Proteasome subunit alpha type-6	interacts with	26S proteasome regulatory subunit 4 homolog (interacts with) Proteasome subunit alpha type-6	interacts with	5wvi	4	2062.97765899
Nucleolar GTP-binding protein 1 (interacts with) 60S ribosomal protein L17-A	interacts with	Nucleolar GTP-binding protein 1 (interacts with) 60S ribosomal protein L17-A	interacts with	6ft6	2	2054.52714154
